url,authors,commiters
https://github.com/nathanmarz/dfs-datastores,22,dfs-datastores
https://github.com/mystilleef/eclipse4-smartsave,4,eclipse4-smartsave
https://github.com/ZhouWeikuan/cocos2d,25,cocos2d
https://github.com/akraievoy/holonet,3,holonet
https://github.com/DarkGuardsman/Assembly-Line,11,Assembly-Line
https://github.com/uudashr/P.h.o.t.o-C.r.o.w.d,2,P.h.o.t.o-C.r.o.w.d
https://github.com/PIH/openmrs-module-patientregistration,10,openmrs-module-patientregistration
https://github.com/lexicalscope/fluent-reflection,1,fluent-reflection
https://github.com/michaelfaisst/SportVerein_TeamD,13,SportVerein_TeamD
https://github.com/mulesoft/mule-transport-amqp,9,mule-transport-amqp
https://github.com/roboguice/roboguice,19,roboguice
https://github.com/JPaxos/JPaxos,8,JPaxos
https://github.com/sfcta/androidtracks,18,androidtracks
https://github.com/SOLA-FAO/messaging,13,messaging
https://github.com/codingvoyage/voyagequest,13,voyagequest
https://github.com/chirino/mvnplugins,20,mvnplugins
https://github.com/sweetiepiggy/Report-Malaysia-Taxi,3,Report-Malaysia-Taxi
https://github.com/aszeszo/userland,57,userland
https://github.com/ipisncku/routetaiwan,1,routetaiwan
https://github.com/haijunq/dblike,5,dblike
https://github.com/davidmoten/java-data-structures,1,java-data-structures
https://github.com/Shukaro/Artifice,6,Artifice
https://github.com/reinaldoc/demoiselle-contrib,2,demoiselle-contrib
https://github.com/jenkinsci/performance-plugin,24,performance-plugin
https://github.com/Netflix/ice,25,ice
https://github.com/ICRAR/gaia-pdb,13,gaia-pdb
https://github.com/AlloyAndroidTeam/AlloyWeiBo,5,AlloyWeiBo
https://github.com/cloudera/hdfs-nfs-proxy,6,hdfs-nfs-proxy
https://github.com/CloudBees-community/gasp-gcm-client,4,gasp-gcm-client
https://github.com/sdp2012-group8/robot,11,robot
https://github.com/idega/com.idega.block.image,18,com.idega.block.image
https://github.com/nutiteq/hellomap3d,3,hellomap3d
https://github.com/dimitarp/basex-api,7,basex-api
https://github.com/eu-emi/canl-java,5,canl-java
https://github.com/bigdata-mx/factura-electronica,5,factura-electronica
https://github.com/codefireXperiment/libcore,16,libcore
https://github.com/markkerzner/HadoopIlluminated,10,HadoopIlluminated
https://github.com/danieldietrich/xtext-protected-regions,2,xtext-protected-regions
https://github.com/budioktaviyan/Rumba-POS,3,Rumba-POS
https://github.com/jafingerhut/jafingerhut.github.com,1,jafingerhut.github.com
https://github.com/motech/ananya-reports,20,ananya-reports
https://github.com/shabanovd/Mneme,2,Mneme
https://github.com/Lehirti/Lehirti-Game-Engine,4,Lehirti-Game-Engine
https://github.com/ASB2/GearUtilities,1,GearUtilities
https://github.com/filip26/api-machine,1,api-machine
https://github.com/Diolex/Roguish,4,Roguish
https://github.com/gertvv/drugis-common,6,drugis-common
https://github.com/betterphp/BloodMoon,4,BloodMoon
https://github.com/tonussi/tonussi.github.com,1,tonussi.github.com
https://github.com/jenkinsci/copyartifact-plugin,25,copyartifact-plugin
https://github.com/Sage-Bionetworks/Synapse-Stack-Builder,8,Synapse-Stack-Builder
https://github.com/powertac/common,7,common
https://github.com/Girichev/SCompass,3,SCompass
https://github.com/googlemaps/android-maps-utils,9,android-maps-utils
https://github.com/pftx/niolex-common-utils,3,niolex-common-utils
https://github.com/jmirc/Hippo-CMS-Konakart,8,Hippo-CMS-Konakart
https://github.com/aospX/platform_libcore,34,platform_libcore
https://github.com/damnhandy/Handy-URI-Templates,3,Handy-URI-Templates
https://github.com/openplans/openplans-tracking-tools,3,openplans-tracking-tools
https://github.com/brycecurtis/callback-android,16,callback-android
https://github.com/CyanogenMod/android_packages_apps_CMWallpapers,69,android_packages_apps_CMWallpapers
https://github.com/NeatMonster/NoCheatPlus,6,NoCheatPlus
https://github.com/QuickBlox/quickblox-android-sdk,11,quickblox-android-sdk
https://github.com/lasaris/ngmon,2,ngmon
https://github.com/andynicholson/Vidiom,2,Vidiom
https://github.com/yj811/VisualHeap,9,VisualHeap
https://github.com/fredseadroid/se,15,se
https://github.com/hibernate/hibernate-tools,19,hibernate-tools
https://github.com/sonyericssondev/ChkBugReport,2,ChkBugReport
https://github.com/danielcalencar/pubshare,11,pubshare
https://github.com/leonardocostaborges/zoolatria,6,zoolatria
https://github.com/nayuki/Project-Euler-solutions,1,Project-Euler-solutions
https://github.com/brendano/ark-tweet-nlp,23,ark-tweet-nlp
https://github.com/ciscomc/Melt,10,Melt
https://github.com/PRX/PlayerHater,2,PlayerHater
https://github.com/Tacoid-Team/puyopuyo,3,puyopuyo
https://github.com/processing/processing-library-template,22,processing-library-template
https://github.com/Hidendra/Plugin-Metrics,18,Plugin-Metrics
https://github.com/robertjchristian/service-nucleus,13,service-nucleus
https://github.com/joeledwards/asl-java-tools,12,asl-java-tools
https://github.com/RotationSucks/TheRaccooning,3,TheRaccooning
https://github.com/th365thli/SLogo,4,SLogo
https://github.com/Hyperactivity/android-app,14,android-app
https://github.com/vkcelik/webshopbackend,20,webshopbackend
https://github.com/stressfree/whichdoctor,1,whichdoctor
https://github.com/frankbonnet/pas,12,pas
https://github.com/streetpoet/jee-base,2,jee-base
https://github.com/RaytheonWebSolutions/globe-gov-workshop2-portlet,7,globe-gov-workshop2-portlet
https://github.com/VarioML/VarioML,5,VarioML
https://github.com/Claycorp/Harvestry,4,Harvestry
https://github.com/mymichellle/TT,7,TT
https://github.com/sandyimu/EDUkid,12,EDUkid
https://github.com/Hypersonic/Spells-2,4,Spells-2
https://github.com/sebastianbenz/eclipse-task-editor,3,eclipse-task-editor
https://github.com/CNA/android_packages_apps_Camera,23,android_packages_apps_Camera
https://github.com/fit4green/FIT4Green,8,FIT4Green
https://github.com/Top-Cat/WordMaster,2,WordMaster
https://github.com/Odaym/Cura,3,Cura
https://github.com/perky/Minechem,15,Minechem
https://github.com/hudson-plugins/git-plugin,24,git-plugin
https://github.com/idrc/tagin,4,tagin
https://github.com/pixmob/freemobilenetstat,2,freemobilenetstat
https://github.com/ZephyrMC-Dev/ZephyrSuite,2,ZephyrSuite
https://github.com/dancres/paxos,1,paxos
https://github.com/nearinfinity/blur,8,blur
https://github.com/ksclarke/solr-iso639-filter,1,solr-iso639-filter
https://github.com/davidmerrick/Classes,2,Classes
https://github.com/pholser/junit-quickcheck,4,junit-quickcheck
https://github.com/eea/eionet.webq,4,eionet.webq
https://github.com/olivergeith/java_batteryiconcreator,1,java_batteryiconcreator
https://github.com/java-openstack/joss,5,joss
https://github.com/twitter/bookkeeper,10,bookkeeper
https://github.com/jenkinsci/SCTMExecutor-plugin,8,SCTMExecutor-plugin
https://github.com/adamarla/documentMaster,2,documentMaster
https://github.com/SylvainJuge/memoryfs,1,memoryfs
https://github.com/mulesoft/mule-common,15,mule-common
https://github.com/dgomezferro/omid,10,omid
https://github.com/harrer/GoBi,1,GoBi
https://github.com/toroktibor/RFT_GO_repository,4,RFT_GO_repository
https://github.com/cts2/cts2-viewer,4,cts2-viewer
https://github.com/android/platform_packages_apps_soundrecorder,27,platform_packages_apps_soundrecorder
https://github.com/nodesagency-mobile/dk-nodes-ncore,9,dk-nodes-ncore
https://github.com/supermanblues/airport,4,airport
https://github.com/jeanleonov/HPS,6,HPS
https://github.com/jvillarejo/elSuperArchiRepoDDS,6,elSuperArchiRepoDDS
https://github.com/task650/packages_apps_settings,3,packages_apps_settings
https://github.com/Elasticboy/URemote,2,URemote
https://github.com/RobertoEstrada/WLANAudit-Android,5,WLANAudit-Android
https://github.com/Pwn9/PwnFilter,2,PwnFilter
https://github.com/http-kit/http-kit,19,http-kit
https://github.com/astamuse/asta4d,3,asta4d
https://github.com/idega/is.idega.idegaweb.egov.childcare,10,is.idega.idegaweb.egov.childcare
https://github.com/iPeer/WMLL,2,WMLL
https://github.com/cphelps76/platform_frameworks_base,2,platform_frameworks_base
https://github.com/FurmigaHumana/FCoreLib,5,FCoreLib
https://github.com/JoshGangloff/Grid2Go,2,Grid2Go
https://github.com/liudongpu/srnprjava,6,srnprjava
https://github.com/dusken/barweb,6,barweb
https://github.com/Weltraumschaf/GroundZero,2,GroundZero
https://github.com/turbo-lover/tagil,3,tagil
https://github.com/Hectorxda/CMParts,47,CMParts
https://github.com/nuxeo/nuxeo-platform-forms-layout-demo,12,nuxeo-platform-forms-layout-demo
https://github.com/jenkinsci/deploy-plugin,26,deploy-plugin
https://github.com/propra12-orga/gruppe27,5,gruppe27
https://github.com/MateVM/MateVM,3,MateVM
https://github.com/inpaner/information-asset-registry,4,information-asset-registry
https://github.com/agouge/graphhopper-sna,1,graphhopper-sna
https://github.com/bartvbl/ORRE-V2,3,ORRE-V2
https://github.com/vispax/kd-cloud,3,kd-cloud
https://github.com/3tokens/truffle,4,truffle
https://github.com/amangel/FlairCompiler,4,FlairCompiler
https://github.com/oliverwkim/cs51-project,3,cs51-project
https://github.com/jbundle/osgi-webstart,2,osgi-webstart
https://github.com/atlasapi/atlas-client,15,atlas-client
https://github.com/decamino/decamino,5,decamino
https://github.com/Codearte/fairyland,3,fairyland
https://github.com/avh4/uilayer,1,uilayer
https://github.com/360-Innovations/binding,14,binding
https://github.com/Legends-Dev/Legends-Core,2,Legends-Core
https://github.com/BullShark/AndroidTutorial,1,AndroidTutorial
https://github.com/britzl/androidutils,2,androidutils
https://github.com/sharenav/sharenav,5,sharenav
https://github.com/AnisB/Field,6,Field
https://github.com/jDramaix/gwtchosen,21,gwtchosen
https://github.com/casidiablo/persistence,5,persistence
https://github.com/RvonMassow/xDoc,16,xDoc
https://github.com/pixlepix/complexmachines,7,complexmachines
https://github.com/leomurta/labgc-2012.2,13,labgc-2012.2
https://github.com/ese-unibe-ch/ese2013-team9,8,ese2013-team9
https://github.com/pypt/icu4j,13,icu4j
https://github.com/smee/exameditor,3,exameditor
https://github.com/carsomyr/shared,2,shared
https://github.com/nkrecklow/Herobrine,5,Herobrine
https://github.com/andreas-gone-wild/im4ix,1,im4ix
https://github.com/dennischen/daily-money,13,daily-money
https://github.com/rkreiter/javaProject4,7,javaProject4
https://github.com/Cygarillo/Mitglieder-Verwaltung,3,Mitglieder-Verwaltung
https://github.com/davidheryanto/CS3246,2,CS3246
https://github.com/JannikStreek/Cloud-Multiple-Tiers-Simulation,4,Cloud-Multiple-Tiers-Simulation
https://github.com/myGrid/RightField,2,RightField
https://github.com/neomatrix369/RESTAPIUnifier,6,RESTAPIUnifier
https://github.com/yuripourre/etyllica,1,etyllica
https://github.com/horizon-institute/Bridging-the-Rural-Divide--Placebooks,7,Bridging-the-Rural-Divide--Placebooks
https://github.com/rrbrambley/ADNLib-utils,1,ADNLib-utils
https://github.com/talos-rowing/talos-rowing,3,talos-rowing
https://github.com/Vunovati/uskoci,4,uskoci
https://github.com/gturri/dokuJClient,2,dokuJClient
https://github.com/mtedone/podam,8,podam
https://github.com/Warkst/PastaHouse,4,PastaHouse
https://github.com/nakagami/jython3,1,jython3
https://github.com/ansell/queryall,1,queryall
https://github.com/vbmacher/emuStudio,3,emuStudio
https://github.com/Emeltee/iSMG,5,iSMG
https://github.com/ssm23-2elite/passU,3,passU
https://github.com/Bloodsplat/BungeeSuite,8,BungeeSuite
https://github.com/BeuthProjects/guts,3,guts
https://github.com/the-diamond-dogs-group-oss/android-http,2,android-http
https://github.com/ferstl/pedantic-pom-enforcers,2,pedantic-pom-enforcers
https://github.com/jmchilton/TINT,3,TINT
https://github.com/johannilsson/android-actionbar,43,android-actionbar
https://github.com/es92/Hexel,9,Hexel
https://github.com/PrimerUA/Vita-Solution-Repository,4,Vita-Solution-Repository
https://github.com/gjesse/skrull,5,skrull
https://github.com/vikre/TDT4245,11,TDT4245
https://github.com/dougqh/JAK,1,JAK
https://github.com/idanna/Final-Project,2,Final-Project
https://github.com/Xaymar/Inception,4,Inception
https://github.com/xmppjingle/Switji,5,Switji
https://github.com/ISA-tools/ISAvalidator-ISAconverter-BIImanager,10,ISAvalidator-ISAconverter-BIImanager
https://github.com/Cybion-Italy/linked2media,3,linked2media
https://github.com/wangkenan/d9game,9,d9game
https://github.com/taylorkelly/MyHome,6,MyHome
https://github.com/greese/dasein-cloud-test,6,dasein-cloud-test
https://github.com/pfisterer/fabric,6,fabric
https://github.com/siebenluke/PostMaker,1,PostMaker
https://github.com/positron96/opensurveyor,2,opensurveyor
https://github.com/Jahia/JahiApp-MyConnections,16,JahiApp-MyConnections
https://github.com/helma-org/helma,9,helma
https://github.com/Rob-pw/Total_IT,6,Total_IT
https://github.com/dain/leveldb,15,leveldb
https://github.com/pantheis/InventoryStocker,2,InventoryStocker
https://github.com/kevinschaul/PlanMyMeal,8,PlanMyMeal
https://github.com/CodeTh3ory/packages_apps_Settings,2,packages_apps_Settings
https://github.com/jenkinsci/dashboard-view-plugin,38,dashboard-view-plugin
https://github.com/Leseratte91/SkyBlock-Multiplayer,10,SkyBlock-Multiplayer
https://github.com/Progether/JAdventure,22,JAdventure
https://github.com/mapan/leetcode,1,leetcode
https://github.com/SANDAG/ABM,15,ABM
https://github.com/gwhiteside/abstract-art,3,abstract-art
https://github.com/pridkett/gitminer,6,gitminer
https://github.com/dukeboard/kevoree-genetic,5,kevoree-genetic
https://github.com/hixi-hyi/IDUMO,6,IDUMO
https://github.com/DISID/gvnix,4,gvnix
https://github.com/akquinet/android-archetypes,16,android-archetypes
https://github.com/kornl/gMCP,1,gMCP
https://github.com/arquillian/arquillian-extension-spring,8,arquillian-extension-spring
https://github.com/vaadin/tori,3,tori
https://github.com/sbrissen/android_device_samsung_l900,20,android_device_samsung_l900
https://github.com/javajawa/DoCitten,5,DoCitten
https://github.com/mluukkai/ohtu2012,66,ohtu2012
https://github.com/ZacMcClain/FinalProject,6,FinalProject
https://github.com/koush/UrlImageViewHelper,33,UrlImageViewHelper
https://github.com/PoojaChandel/testProjRepo,5,testProjRepo
https://github.com/IKANOW/Infinit.e,3,Infinit.e
https://github.com/aterwl/cluedo,3,cluedo
https://github.com/nbostech/phonebook-android,3,phonebook-android
https://github.com/blegat/LSINF1121,9,LSINF1121
https://github.com/erocs/Humbug,18,Humbug
https://github.com/crabbeo/EarleCRM,2,EarleCRM
https://github.com/andybotting/tramhunter,6,tramhunter
https://github.com/sbuchele/kradar,7,kradar
https://github.com/jesusrambo/ScraperBike2013,4,ScraperBike2013
https://github.com/OpenAttestation/OpenAttestation,19,OpenAttestation
https://github.com/DarksCoreMachine/Assembly-Line,4,Assembly-Line
https://github.com/Audio/bashoid,3,bashoid
https://github.com/wattdepot/wattdepot,4,wattdepot
https://github.com/matiashf/hioa,1,hioa
https://github.com/nickman/tsdb-plugins,1,tsdb-plugins
https://github.com/Orpheon/Synthesizer,1,Synthesizer
https://github.com/hovergames/avalon,4,avalon
https://github.com/tgvaughan/ColouredTree,1,ColouredTree
https://github.com/demoiselle/laboratory,16,laboratory
https://github.com/roghughe/captaindebug,1,captaindebug
https://github.com/eclipse/linuxtools,20,linuxtools
https://github.com/superleo-cn/pos,2,pos
https://github.com/cyberfox/jbidwatcher,3,jbidwatcher
https://github.com/Comcast/jrugged,14,jrugged
https://github.com/Pyeroh/mobarenahelper,1,mobarenahelper
https://github.com/jenkinsci/instant-messaging-plugin,18,instant-messaging-plugin
https://github.com/js-labs/js-collider,4,js-collider
https://github.com/corespring/corespring-java,2,corespring-java
https://github.com/weld/api,15,api
https://github.com/pablodanielrey/java,7,java
https://github.com/starliteicm/starlite,7,starlite
https://github.com/AndroidAalto/BookingRoom,4,BookingRoom
https://github.com/mircomacrelli/rss,1,rss
https://github.com/STS-Dev-Team/android_frameworks_opt_telephony,14,android_frameworks_opt_telephony
https://github.com/DPenner/SYSC-Project,6,SYSC-Project
https://github.com/mksmbrtsh/timestatistic,3,timestatistic
https://github.com/dkandalov/intellij_eval,4,intellij_eval
https://github.com/EnSoftCorp/ScriptingProblems,7,ScriptingProblems
https://github.com/mzoneapp/taoatao_android,3,taoatao_android
https://github.com/mxhero/signature-app,5,signature-app
https://github.com/cs2340-team-20/mule,15,mule
https://github.com/tanzwud/CERT803,2,CERT803
https://github.com/AdamSaleh/NitrateRPC,2,NitrateRPC
https://github.com/znerd/uasniffer,3,uasniffer
https://github.com/novoda/Novocation,10,Novocation
https://github.com/vvov91/RarusEatery,3,RarusEatery
https://github.com/box/box-java-sdk-v2,14,box-java-sdk-v2
https://github.com/gman-x/jdungeonquest,1,jdungeonquest
https://github.com/s4/s4,14,s4
https://github.com/ideadapt/metriculator,2,metriculator
https://github.com/dlew/android-ragefaces,5,android-ragefaces
https://github.com/HSKC/WG-Buddy,4,WG-Buddy
https://github.com/sergutsan/groovyck,3,groovyck
https://github.com/allwefantasy/ServiceFramework,5,ServiceFramework
https://github.com/portnoyslp/qualm,1,qualm
https://github.com/gkutiel/flip,1,flip
https://github.com/FinalThunder526/lightrunner,5,lightrunner
https://github.com/chenkan/Dagger,9,Dagger
https://github.com/android/platform_packages_apps_launcher,18,platform_packages_apps_launcher
https://github.com/stevenblair/rapid61850,3,rapid61850
https://github.com/Periapsis/aphelion,2,aphelion
https://github.com/TripsTeam/GroepJ,7,GroepJ
https://github.com/sbrissen/android_device_samsung_t0ltecdma,34,android_device_samsung_t0ltecdma
https://github.com/Gaspertrix/tpseminario,4,tpseminario
https://github.com/arminha/worldclockwidget,1,worldclockwidget
https://github.com/apache/sirona,5,sirona
https://github.com/blackwolf12333/GriefLog,8,GriefLog
https://github.com/iiordanov/bVNC,4,bVNC
https://github.com/dkfellows/taverna-server,2,taverna-server
https://github.com/pentaho/pentaho-platform-plugin-reporting,32,pentaho-platform-plugin-reporting
https://github.com/KKBOX/android_kktoolkit,14,android_kktoolkit
https://github.com/danac78/CTUMart,3,CTUMart
https://github.com/sangupta/jerry,3,jerry
https://github.com/DEMENTED-Droid/platform_frameworks_base,2,platform_frameworks_base
https://github.com/Regiden/RadicalFishEngine,1,RadicalFishEngine
https://github.com/vegbye/vsb-fou,3,vsb-fou
https://github.com/denoflionsx/PluginsForForestry,9,PluginsForForestry
https://github.com/exbluesbreaker/csu-code-analysis,3,csu-code-analysis
https://github.com/elasticinbox/elasticinbox,6,elasticinbox
https://github.com/datasift/datasift-java,21,datasift-java
https://github.com/nitnelave/CreeperHeal,7,CreeperHeal
https://github.com/Fump/GameOfNature,10,GameOfNature
https://github.com/soundcloud/java-api-wrapper,9,java-api-wrapper
https://github.com/ChenLingSBU/InterviewProblems,2,InterviewProblems
https://github.com/hudson3-plugins/ssh-slaves-plugin,10,ssh-slaves-plugin
https://github.com/Goonie/Bitcoin-Wallet-for-Android,1,Bitcoin-Wallet-for-Android
https://github.com/grote/Liberario,4,Liberario
https://github.com/novoda/RESTProvider,7,RESTProvider
https://github.com/sagarjha/tennis,5,tennis
https://github.com/ossie7/BMT,3,BMT
https://github.com/TheCollective/android_frameworks_base,9,android_frameworks_base
https://github.com/alexec/maven-vbox-plugin,1,maven-vbox-plugin
https://github.com/Annuate/Game,3,Game
https://github.com/Rapleaf/hank,4,hank
https://github.com/andreyilya/LK,2,LK
https://github.com/nintendofan9797/CraftMineV2,2,CraftMineV2
https://github.com/quinnliu/WalnutiQ,1,WalnutiQ
https://github.com/andrewpw/surferpedia,4,surferpedia
https://github.com/DaeMoohn/Sedgewick,2,Sedgewick
https://github.com/easel/vfs-utils,2,vfs-utils
https://github.com/rsf/SakaiRSFComponents,8,SakaiRSFComponents
https://github.com/Rudin-Informatik/ch.ri.web,3,ch.ri.web
https://github.com/mak326428/LevelStorage,7,LevelStorage
https://github.com/Ribesg/NPlugins,1,NPlugins
https://github.com/ronil/tikal-multijob-plugin,41,tikal-multijob-plugin
https://github.com/clone1018/Shocky,13,Shocky
https://github.com/jenkinsci/jacoco-plugin,18,jacoco-plugin
https://github.com/antoniomaria/gazpachosurvey,2,gazpachosurvey
https://github.com/terrestris/shogun,5,shogun
https://github.com/leonmzhang/hbase-tools,3,hbase-tools
https://github.com/mk124/Shoebill,2,Shoebill
https://github.com/dangxia/qcn,4,qcn
https://github.com/sephiroth6/Management-high-IT,2,Management-high-IT
https://github.com/3111H-Focus/Father-Focus,5,Father-Focus
https://github.com/jenkinsci/svn-tag-plugin,15,svn-tag-plugin
https://github.com/taimon/NearInfinity,7,NearInfinity
https://github.com/joliebig/featurehouse,14,featurehouse
https://github.com/ssherar/cs124-group,5,cs124-group
https://github.com/kriegaex/Galileo-Openbook-Cleaner,2,Galileo-Openbook-Cleaner
https://github.com/dangret/FarmaciaAE,10,FarmaciaAE
https://github.com/robworth/radar,9,radar
https://github.com/airlift/discovery,5,discovery
https://github.com/kompiro/astah-quick-plugin,3,astah-quick-plugin
https://github.com/Blechd0se/android_packages_apps_AeroControl,10,android_packages_apps_AeroControl
https://github.com/motech/ananya-reference-data,14,ananya-reference-data
https://github.com/legras/uav3i,4,uav3i
https://github.com/source3g/hermes,15,hermes
https://github.com/xjodoin/torpedoquery,11,torpedoquery
https://github.com/fluxroot/jcpi,1,jcpi
https://github.com/ziccardi/jnrpe-lib,4,jnrpe-lib
https://github.com/Netflix/ribbon,7,ribbon
https://github.com/vanderhallenf/eloyente,6,eloyente
https://github.com/xiaominglui/vello,2,vello
https://github.com/gresrun/jesque,14,jesque
https://github.com/Graphity/graphity-ldp,2,graphity-ldp
https://github.com/gurunars/WorkoutDiary,3,WorkoutDiary
https://github.com/WSN-2012/WSN-BPF,3,WSN-BPF
https://github.com/thymeleaf/thymeleaf-tests,2,thymeleaf-tests
https://github.com/mWater/mWater-Android-App,10,mWater-Android-App
https://github.com/trifork/sdm,11,sdm
https://github.com/packetpirate/Generic-Zombie-Shooter,1,Generic-Zombie-Shooter
https://github.com/samskivert/jmustache,22,jmustache
https://github.com/abryant/Plinth,2,Plinth
https://github.com/ruleant/getback_gps,2,getback_gps
https://github.com/inovex/zax,3,zax
https://github.com/sigmarkarl/world,11,world
https://github.com/wem/ticketsystem,6,ticketsystem
https://github.com/eswartz/emul,1,emul
https://github.com/TheLunarFrog/LagMeter,3,LagMeter
https://github.com/bjhua/tiger,15,tiger
https://github.com/hoevenvd/java_for_weather,3,java_for_weather
https://github.com/jose1988/src,4,src
https://github.com/nischal/face4j,4,face4j
https://github.com/davros-/platform_frameworks_base,1,platform_frameworks_base
https://github.com/itm/netty-handlerstack,5,netty-handlerstack
https://github.com/templatevk/GalaxyEclipse,3,GalaxyEclipse
https://github.com/arcanefoam/qvtMustus,10,qvtMustus
https://github.com/CMPUT301W13T05/ClassProject,10,ClassProject
https://github.com/tonytw1/countdown-android,2,countdown-android
https://github.com/neo4j/graph-collections,14,graph-collections
https://github.com/lisarythenlarsson/TensionCamApp,12,TensionCamApp
https://github.com/Eyenseo/Monopoly,4,Monopoly
https://github.com/MiguelGonzalez/DataBaseFun,1,DataBaseFun
https://github.com/picocontainer/picocontainer,5,picocontainer
https://github.com/kijiji-ca/2013-coding-contest,29,2013-coding-contest
https://github.com/piece/makegood,2,makegood
https://github.com/dkandalov/auto-revert-plugin,1,auto-revert-plugin
https://github.com/UnquietCode/Flapi,1,Flapi
https://github.com/bingzer/DbQuery,2,DbQuery
https://github.com/friedran/appengine-dashboard-app,1,appengine-dashboard-app
https://github.com/SpaceTeam/JavaLib,2,JavaLib
https://github.com/ptgoetz/storm-cassandra,30,storm-cassandra
https://github.com/svn2github/primefaces-showcase,6,primefaces-showcase
https://github.com/pirogoeth/OpenAuth,4,OpenAuth
https://github.com/chkal/togglz,4,togglz
https://github.com/OS3DrNick/os3work,4,os3work
https://github.com/b0n541/jskat,2,jskat
https://github.com/majenkotech/UECIDE,3,UECIDE
https://github.com/MrDoLoop/MyAppMgr,1,MyAppMgr
https://github.com/chrisichris/ybuilder,1,ybuilder
https://github.com/chaceliang/Interview,2,Interview
https://github.com/quynhtruong/TrainingTDD,3,TrainingTDD
https://github.com/Deery50/EasyMobArmory,1,EasyMobArmory
https://github.com/avalax/FitBuddy,3,FitBuddy
https://github.com/codebutler/android-websockets,42,android-websockets
https://github.com/nlct/datatooltk,2,datatooltk
https://github.com/fr-Agile/ITSP_Client,6,ITSP_Client
https://github.com/apache/commons-configuration,6,commons-configuration
https://github.com/MiCode/patchrom_honor,8,patchrom_honor
https://github.com/FasterXML/TransiStore,5,TransiStore
https://github.com/Ongion/betrayal,5,betrayal
https://github.com/mikebrock/mvel,10,mvel
https://github.com/MemoryGame/UCDproject,6,UCDproject
https://github.com/Cheerbit/Interview-java,1,Interview-java
https://github.com/jenkinsci/grails-plugin,14,grails-plugin
https://github.com/argilo/BusFollower,2,BusFollower
https://github.com/GuyFliess/Compilation,4,Compilation
https://github.com/guibin/Knowledge,2,Knowledge
https://github.com/omg-insa/client,7,client
https://github.com/mannd/epmobile,1,epmobile
https://github.com/jovisayhehe/acfunm,2,acfunm
https://github.com/square/spoon,27,spoon
https://github.com/ianrae/dalgen,2,dalgen
https://github.com/figgefred/ai13-sokoban,6,ai13-sokoban
https://github.com/jtalks-org/jtalks-common,18,jtalks-common
https://github.com/Tok/Jenkem-9000,2,Jenkem-9000
https://github.com/lukkm/TPE_PROTOS_2013,6,TPE_PROTOS_2013
https://github.com/Tom-Ski/Prophunt,2,Prophunt
https://github.com/Steveice10/OpenClassic,6,OpenClassic
https://github.com/martoncsukas/EXERCISES,1,EXERCISES
https://github.com/anvish/MyDayLog,2,MyDayLog
https://github.com/OOjDREW/OOjDREW,8,OOjDREW
https://github.com/tallerweb/cuentas-bancarias,27,cuentas-bancarias
https://github.com/psh24053/weiboSMO,4,weiboSMO
https://github.com/jhaoniu/mobile-data-aggre,1,mobile-data-aggre
https://github.com/scottbiggs/workout7,1,workout7
https://github.com/chenatu/ccnx-underlay,3,ccnx-underlay
https://github.com/BigLep/ChuckanutBayFoodsInternal,3,ChuckanutBayFoodsInternal
https://github.com/waarp/WaarpCommon,4,WaarpCommon
https://github.com/multi-perspectives/cluster,9,cluster
https://github.com/jyklly/drugwar171,3,drugwar171
https://github.com/coderplay/dragon,4,dragon
https://github.com/lperardi/ClueBoard,6,ClueBoard
https://github.com/andre111/Dwarves-vs-Zombies,1,Dwarves-vs-Zombies
https://github.com/janoliver/pOT-Droid,4,pOT-Droid
https://github.com/zierg/Lab2,3,Lab2
https://github.com/jenkinsci/radiatorview-plugin,22,radiatorview-plugin
https://github.com/GiacoPalma/AlmhultFlyg,7,AlmhultFlyg
https://github.com/spullara/havrobase,3,havrobase
https://github.com/LSIR/Monadikos,4,Monadikos
https://github.com/Sable/heros,5,heros
https://github.com/aumgn/DiamondRush,3,DiamondRush
https://github.com/ocrespo/VNCpp,3,VNCpp
https://github.com/panser/JavaRushHomeWork,1,JavaRushHomeWork
https://github.com/opengarden/android-tether,8,android-tether
https://github.com/gpodder/detlef,9,detlef
https://github.com/loicdescotte/vote4music,7,vote4music
https://github.com/sbar/smsnenado,1,smsnenado
https://github.com/portletbridge/portletbridge,4,portletbridge
https://github.com/futures/ff-modeshape-prototype,4,ff-modeshape-prototype
https://github.com/maurycyw/StaggeredGridView,45,StaggeredGridView
https://github.com/pressgang-ccms/PressGangCCMSContentSpec,4,PressGangCCMSContentSpec
https://github.com/mo-zo/Projekt-Pikachu,8,Projekt-Pikachu
https://github.com/TrabalhoDeOO/Grupo09,3,Grupo09
https://github.com/soulmatt/lucky,6,lucky
https://github.com/ParanoidAndroid/android_packages_apps_ParanoidOTA,25,android_packages_apps_ParanoidOTA
https://github.com/xstd/private_phone,7,private_phone
https://github.com/impossibl/pgjdbc-ng,5,pgjdbc-ng
https://github.com/eksopl/asagi,5,asagi
https://github.com/oryband/homework,2,homework
https://github.com/Caltoopia/caltoopia,5,caltoopia
https://github.com/sebastiant/jchord,4,jchord
https://github.com/aj120426394/RunSpyRun,5,RunSpyRun
https://github.com/gilmarte/isgFirstPro,5,isgFirstPro
https://github.com/pozpl/AudioBookTextSync,1,AudioBookTextSync
